id,price_doc
30474,6592625.375033884
30475,7657465.521044726
30476,6960825.441068748
30477,7383214.989911224
30478,4812824.903910182
30479,7674410.632208508
30480,6172420.087856716
30481,4238587.572594923
30482,5316272.8394042775
30483,4066884.303371639
30484,6179157.99355162
30485,4773760.079937309
30486,3581093.170682225
30487,4964185.910487403
30488,5666026.933182523
30489,6501743.698150688
30490,18437074.999522917
30491,16397845.4603656
30492,7267282.274467938
30493,14951883.538093572
30494,6952875.709826095
30495,10361719.720169112
30496,10743360.636159882
30497,10478383.245857827
30498,5966424.286574821
30499,12452816.27179195
30500,10872352.737635517
30501,7842424.638039937
30502,3679497.537695244
30503,7887837.197430874
30504,7745184.759099453
30505,11779572.8433092
30506,3058822.8106109346
30507,4390862.634237278
30508,7475352.187139562
30509,8640364.771538045
30510,8849948.584473459
30511,8293148.957896941
30512,8148595.114703515
30513,6372350.0054944
30514,3826764.0783466017
30515,8674420.888851915
30516,7157861.588233951
30517,9536790.508931076
30518,6584661.442717901
30519,5785644.111308742
30520,6833165.242304486
30521,6516466.770344712
30522,7488063.13731504
30523,6061265.277192132
30524,9533241.798776727
30525,5138278.485206986
30526,4333745.4648106275
30527,5088955.162836772
30528,8535991.450585125
30529,7934411.922279355
30530,7019617.88065354
30531,13829007.36273766
30532,4946859.884504846
30533,9436036.361376923
30534,7311608.345259442
30535,8798568.237119298
30536,5722961.714363349
30537,11966029.34842651
30538,5379570.526862583
30539,10365476.890643967
30540,9464282.744016044
30541,9845108.67582728
30542,2265023.261170367
30543,6357561.758240865
30544,10109945.594693648
30545,7819259.427417904
30546,4228929.326416527
30547,9665526.005238375
30548,4776666.850868247
30549,4834691.290537945
30550,13421643.278685713
30551,5029476.457675808
30552,2118198.1768678045
30553,9518728.79300591
30554,13303917.272264015
30555,9204085.714697963
30556,7256614.16090786
30557,10080443.06024623
30558,9908881.929154733
30559,8815457.046969043
30560,6871773.67795048
30561,8202509.114031013
30562,12379954.224952178
30563,4588370.365655847
30564,7627318.5692136455
30565,10290953.418948475
30566,7531366.804708446
30567,2153906.974849781
30568,11428104.154103765
30569,11886664.74625395
30570,7817975.809723082
30571,7208296.626216043
30572,4580865.386025462
30573,6583324.157910098
30574,8273767.359723088
30575,7264872.851167421
30576,5019876.820808918
30577,6294518.512134489
30578,3177547.9677620423
30579,8642821.577657677
30580,6308521.955954837
30581,5598770.3946534395
30582,10170937.951761844
30583,6956238.725766532
30584,5446408.421081705
30585,2711935.6253324538
30586,10432603.73158395
30587,6562656.596017106
30588,8480912.178018421
30589,9597199.095663568
30590,13153710.617241664
30591,5302065.545314429
30592,8267102.795577233
30593,10595041.248716686
30594,9085691.778799223
30595,6388833.177609029
30596,8017266.5474384315
30597,6564835.763839007
30598,9216206.496009191
30599,15362814.867586398
30600,6020569.130947188
30601,7558013.20707907
30602,2214993.889602764
30603,12831115.781143483
30604,5495299.702210824
30605,6585178.461852419
30606,22764083.62171295
30607,8535467.623735236
30608,6649919.6352931345
30609,6439361.545770064
30610,3664894.668288422
30611,7424919.2313412335
30612,9032273.690701216
30613,10045791.765044902
30614,18856913.898175184
30615,9255283.683616323
30616,7820354.266199668
30617,10342417.93120915
30618,5510831.460437133
30619,4411125.425631922
30620,3087740.2846133946
30621,9434890.181419687
30622,11010999.786869915
30623,8330945.753234063
30624,6830077.757293937
30625,7611174.046766965
30626,7383987.303017526
30627,9570810.527617767
30628,6362409.032297955
30629,6934994.569307978
30630,4938712.956202761
30631,5558019.059900368
30632,4057561.402419759
30633,7416129.055539543
30634,9637223.793486511
30635,9376717.479194507
30636,7314252.311578298
30637,9168761.668263108
30638,6978270.551459457
30639,8224700.010925976
30640,4901836.4912167005
30641,12340633.54793063
30642,7393390.989117141
30643,10269891.394612009
30644,9275543.55583459
30645,9429819.992948396
30646,6624437.174803707
30647,5240171.417633216
30648,21132306.434735205
30649,2943534.0784805417
30650,5586756.997868303
30651,3112932.5160985524
30652,4930846.093787629
30653,7947765.126467749
30654,4779926.301750285
30655,9713601.066798244
