id,price_doc
30474,4933679.976204261
30475,8260734.465888235
30476,6306090.954360262
30477,5491467.214172293
30478,4991891.922203571
30479,6641555.298239832
30480,4882869.955397811
30481,4088151.5663522715
30482,4652552.189304635
30483,4290467.809062896
30484,6048838.229615659
30485,4825485.829577226
30486,3746995.0529099526
30487,4128963.8964433605
30488,5234811.5735194655
30489,7531079.976087499
30490,16682310.242295273
30491,15900967.205003021
30492,6246801.944236002
30493,13821875.774158167
30494,7017903.149454702
30495,12199025.956536137
30496,9183040.773561167
30497,9970562.694889197
30498,4975721.198942802
30499,10084304.275415942
30500,10545513.933545982
30501,6889602.972767635
30502,3032615.6713053575
30503,6393463.067828108
30504,6896403.492374589
30505,11541644.680191318
30506,2883537.093956871
30507,4382286.970003997
30508,5887214.366260282
30509,7391455.000998756
30510,8765860.013421824
30511,7454659.423929356
30512,7711339.071399422
30513,4961859.68296396
30514,3502171.118273786
30515,8909720.85638611
30516,5776866.708004657
30517,7990566.6493516555
30518,6130000.844084077
30519,5164020.629405189
30520,6901984.150030697
30521,6287937.839538641
30522,7396883.561594346
30523,5894729.697654275
30524,10700691.363391288
30525,8056835.475854703
30526,4420432.219327163
30527,6008801.506886393
30528,6781445.976793145
30529,7161608.455011119
30530,6512993.735495755
30531,14168138.143234694
30532,4736708.017006604
30533,10724671.545763157
30534,7265514.399046042
30535,8721378.129315678
30536,6699681.682272394
30537,11889082.564469356
30538,5118464.767327848
30539,8835661.015995676
30540,9338186.612429308
30541,8527089.898424357
30542,2000065.6695123925
30543,5635372.580756415
30544,9009039.425284596
30545,8777213.269322447
30546,5013802.210063772
30547,9786672.247388238
30548,5644507.8842599755
30549,5202371.249097875
30550,12793140.665523537
30551,4848719.430820429
30552,1942272.0668955226
30553,9050871.532267002
30554,12428930.486412043
30555,7298971.611453566
30556,6123439.2773815775
30557,10252566.153271051
30558,9284273.072818797
30559,7159592.180117475
30560,6312512.961558621
30561,7505548.678945789
30562,10861130.014435356
30563,4075850.344903686
30564,8566924.43637266
30565,8519978.156908842
30566,8588745.736058796
30567,1975976.3491773005
30568,10051591.318770736
30569,10713025.616623702
30570,7240929.788017954
