id,price_doc
30474,5673968.0776729975
30475,8775828.425010737
30476,7165687.391755971
30477,6054931.683991112
30478,5176747.628313274
30479,8749490.106754921
30480,5476394.515743602
30481,4222972.232820941
30482,5061439.223364163
30483,4347729.476741696
30484,6775551.30964973
30485,5112944.768099569
30486,3774488.272015952
30487,5145785.444402983
30488,6122518.603558735
30489,6657898.86872374
30490,20086323.80666682
30491,17893644.092122987
30492,7342246.721607647
30493,16084752.334550308
30494,7325635.105571639
30495,13004160.803663159
30496,10054693.728928568
30497,10576939.894636013
30498,5777578.986403002
30499,11189901.422391186
30500,10701491.28164987
30501,7677240.405120551
30502,3213642.0127675585
30503,8831885.145454934
30504,7173380.348804557
30505,12867829.925247395
30506,3234455.5692897867
30507,4491101.824161201
30508,6202860.887115501
30509,7279242.45760742
30510,9681640.75445751
30511,8120645.526460568
30512,7632421.201360446
30513,5294469.778355342
30514,3970055.7345765424
30515,9758796.629538614
30516,6719330.106793276
30517,10826619.255110063
30518,7423718.405532586
30519,5866935.224383543
30520,7188914.443578109
30521,6490208.124607973
30522,7994232.386403489
30523,6313990.007122703
30524,10298806.711149937
30525,7086495.273729095
30526,4574944.213390475
30527,5600938.93503125
30528,7559664.25212573
30529,7659081.487557252
30530,6700534.191722112
30531,18004608.169988804
30532,5068920.011292098
30533,11389200.977508312
30534,7737983.115235826
30535,9695928.110650929
30536,6157467.608866786
30537,12671112.40118556
30538,5007919.446314567
30539,10752392.573190466
30540,10440571.31900437
30541,8252439.164758717
30542,2250610.135942743
30543,6302021.936903171
30544,9029160.870305078
30545,8981347.811083108
30546,4624097.320013157
30547,10117337.781631524
30548,5148318.011143764
30549,5429682.41615869
30550,13386592.995692745
30551,5276161.601555627
30552,2245106.56765919
30553,10058402.260023342
30554,13832577.78170066
30555,8137343.760015744
30556,8310333.819482599
30557,10723909.613418307
30558,11719964.333269449
30559,8247655.238568412
30560,6952858.996966401
30561,8616309.230690444
30562,11721225.338287245
30563,4844700.154716845
30564,9160457.99134571
30565,10226372.697072478
30566,8062969.975288193
30567,2281457.304336138
30568,10636611.247147769
30569,12113825.916645015
30570,8084855.196212497
30571,7081708.580046408
30572,4682484.302640027
30573,7286848.454948305
30574,8706969.646691205
30575,8005583.469117921
30576,5273095.120002998
30577,6102158.439099437
30578,3191941.3014583862
30579,9116067.813552555
30580,6236020.744359466
30581,5213473.571015482
30582,12268850.997176092
30583,7545872.394700036
30584,5740364.77615258
30585,2919550.4378213543
30586,9679118.784750106
30587,6791838.426868523
30588,8856306.346189627
30589,9050587.290921774
30590,15783509.029963149
30591,5777722.735712644
30592,7727510.591321162
30593,10411676.745297147
30594,9408275.161864826
30595,6808347.898255037
30596,7576921.195384973
30597,7275125.069895087
30598,10208531.982375095
30599,12952487.020002596
30600,5838239.489420515
30601,7317673.745547799
30602,2289328.7730782526
30603,14304684.62717451
30604,5723441.944381498
30605,7314948.554761314
30606,27838175.816592623
30607,8379548.4043501485
30608,7466172.634625532
30609,6604058.168977072
30610,3150078.7267956487
30611,6106141.962636003
30612,8559742.622672124
30613,9821170.711317223
30614,20485102.51580771
30615,9274709.786384676
30616,6963920.287852383
30617,9587792.245105175
30618,6471984.715523951
30619,4641047.228013363
30620,3220694.817216917
30621,10126106.090944614
30622,11096876.212687887
30623,8624731.356240558
30624,6967043.142017943
30625,8337483.360159035
30626,7743781.35861401
30627,10244416.991492316
30628,7074908.676683633
30629,6256745.185896014
30630,5166829.832166907
30631,5599313.913248117
30632,3563725.944728832
30633,7649573.418216992
30634,11466212.78916524
30635,10398372.892991502
30636,6533860.330198923
30637,10195187.08010237
30638,6953943.178665001
30639,10023326.288866466
30640,4852063.842132272
30641,10940916.34609777
30642,6393319.071994053
30643,10618670.611616928
30644,10275608.656122863
30645,8350870.703863304
30646,6759544.17899936
30647,5317115.055920703
30648,24130293.187853508
30649,2928108.757439712
30650,5568127.952507813
30651,3289988.801368841
30652,5115254.732906321
30653,8695147.83814463
30654,4418914.151044853
30655,11434868.357270962
30656,4011491.676232678
30657,7740855.430444826
30658,9693913.902063997
30659,4766680.06596726
30660,10499918.333719043
30661,6659977.234834625
30662,9087896.302805759
30663,19815141.947239406
30664,11322531.217860358
30665,6863742.582564007
30666,3110645.05464466
30667,4036505.2070110533
30668,9434270.232555851
30669,4966969.246771254
30670,3427439.121153694
30671,9661958.174630033
30672,13090293.0176922
30673,10925742.432012616
30674,14237845.462235205
30675,2194690.295715585
30676,8964569.185392112
30677,6166650.543561652
