id,price_doc
30474,6735965.83342829
30475,7945902.260359721
30476,6299101.521857077
30477,5639914.403277193
30478,5092891.995090894
30479,7358812.939455708
30480,5763385.1498381505
30481,
30482,4730779.389981834
30483,3941081.6458544596
30484,6096874.616330288
30485,4847939.682425609
30486,3542248.5133871916
30487,4853549.326044964
30488,5410241.205244455
30489,
30490,
30491,12971127.247406999
30492,6591960.578595488
30493,13316665.961887345
30494,7312695.676528868
30495,10200787.36602347
30496,9347390.03262182
30497,9987757.374923162
30498,5878689.498516983
30499,10887777.182979865
30500,10626441.968445964
30501,7497834.637336964
30502,3465082.647343671
30503,7276845.965266956
30504,7147844.58935264
30505,11347850.598591564
30506,2916304.201652113
30507,4179364.5610985598
30508,6647969.674988677
30509,8290855.613749101
30510,8853246.004864257
30511,7585364.428650859
30512,7296928.609640478
30513,5475077.514076992
30514,3846236.4877871075
30515,8442190.305728061
30516,6628969.668555616
30517,7606209.518903322
30518,6748560.645703816
30519,5224106.079849808
30520,6302364.814625662
30521,6069878.222547628
30522,7877675.085601342
30523,5442988.006785703
30524,7473757.7032333035
30525,4402195.470386611
30526,4587151.421257103
30527,5134983.759309421
30528,7318077.790070586
30529,6775729.022231264
30530,6797356.469599757
30531,14744144.764850013
30532,4992925.377472189
30533,8960038.841979098
30534,7153750.586232431
30535,8665829.850195987
30536,5522757.494969019
30537,10718288.464612061
30538,5016308.335507834
30539,9243580.547860984
30540,8845716.563982459
30541,8621665.534342643
30542,
30543,5711837.569325113
30544,9056178.02363798
30545,7629353.956840494
30546,
30547,8860116.07587006
30548,4780948.83972802
30549,4908852.167719984
30550,12084007.836686175
30551,4855139.342125121
30552,2076901.8917981521
30553,4516126.111011641
30554,11329876.977282027
30555,8396860.459037123
30556,6424442.323034017
30557,8824498.74526881
30558,9434411.583326347
30559,8196385.524944864
30560,6048417.707588573
30561,7810398.709047148
30562,
30563,4583784.461040301
30564,7533614.577502975
30565,9124924.755471462
30566,7326386.394773108
30567,2079125.2510676694
30568,11074168.21634283
30569,10535122.525798108
30570,6978166.690257514
30571,7159174.116872091
30572,4269941.534411474
30573,6283940.783008644
30574,7613877.360225131
30575,6598382.434734911
30576,4686849.651754123
30577,5888116.183414157
30578,2799348.5824942477
30579,7798329.618538927
30580,5610318.488804438
30581,5377300.826117179
30582,9504887.034432862
30583,7217323.899173706
30584,4919147.104279975
30585,2554688.73580161
30586,9051809.822997821
30587,5738481.878097287
30588,8162552.964937319
30589,8829949.44644215
30590,11618243.606718177
30591,4492685.469136246
30592,7809941.677347061
30593,9407767.078335816
30594,8051818.1242372785
30595,5891983.867244893
30596,7316393.392763851
30597,6286294.264936831
30598,8877328.667606749
30599,13249458.815339575
30600,5432465.043130194
30601,6454370.73519242
30602,2083450.2713318253
30603,12065236.42219066
30604,5052333.700409685
30605,6510592.595015641
30606,19083533.536045607
30607,7642649.183050373
30608,6416164.948533159
30609,
30610,3269430.3513404955
30611,6654068.695062418
30612,8079795.658263021
30613,7712727.745587174
30614,17671527.587518077
30615,8451172.444231713
30616,7227266.817987327
30617,9444756.98769784
30618,5384568.987228317
30619,4245878.4021758605
30620,2851380.786992149
30621,8452261.5867694
30622,4077069.6049499847
30623,7119413.56772251
30624,6975125.828722008
30625,7713165.642252014
30626,6635109.259579688
30627,7458898.976619181
30628,6295480.588230229
30629,6018276.086221801
30630,5092705.05530887
30631,5619928.414370459
30632,3802410.536845129
30633,6433999.140770572
30634,8386158.46502423
