id,price_doc
30474,7357565.192883078
30475,8379255.886109404
30476,7020342.653889973
30477,7516257.616890217
30478,5291640.2933037905
30479,7487188.983770456
30480,6093794.32863566
30481,4395902.7082214905
30482,5602625.749481044
30483,4307710.952149599
30484,6255607.86057167
30485,5047113.44962556
30486,3838961.773114299
30487,4884767.645051746
30488,5858055.921643764
30489,6633785.620442977
30490,17594914.673265755
30491,18349911.490848497
30492,7320370.388699555
30493,13660105.756076863
30494,7545268.525639765
30495,10591848.579890039
30496,10856458.012959588
30497,10538600.252162207
30498,6125385.921361003
30499,11273406.651879556
30500,11357334.793440593
30501,7500327.873576617
30502,3502791.6276688804
30503,8166912.130151642
30504,8331947.698952628
30505,11683467.692751475
30506,3157309.6460617785
30507,4375972.286999521
30508,7266662.2573035555
30509,9195445.90192626
30510,8964155.966717273
30511,8648242.325701127
30512,8697538.01343268
30513,6226339.8637465015
30514,3891323.475896861
30515,8879925.647224294
30516,6845147.378290199
30517,9220163.195148787
30518,6565782.843611224
30519,5759938.356119578
30520,7012350.55011553
30521,5918510.730647266
30522,6926955.849628743
30523,6340844.148779453
30524,11919839.143196806
30525,5508431.508665658
30526,4405627.773891115
30527,5042961.431362197
30528,7912287.241267339
30529,7425951.301740333
30530,6684030.628937368
30531,13547860.18461209
30532,5195200.321563546
30533,9643000.50107165
30534,7767522.088685545
30535,8921922.448884377
30536,5751601.416288591
30537,12232082.46030024
30538,5426098.10482495
30539,10348658.015125697
30540,9624981.813180111
30541,10462066.385207428
30542,2330923.994352781
30543,6884777.623205145
30544,10431663.849598655
30545,7953767.218254777
30546,4201558.064012477
30547,9912549.68830952
30548,4776282.6418708945
30549,5145398.980156756
30550,12584206.809449533
30551,4970460.951807006
30552,2174771.8127304674
30553,9007909.94524284
30554,13474873.968055282
30555,9100975.423420615
30556,6980502.950604184
30557,9730228.962776922
30558,9729481.876756594
30559,8183464.78799881
30560,6325148.282931359
30561,8105676.954988331
30562,11758984.279558515
30563,4601404.86989027
30564,7347623.267886021
30565,10302748.137837457
30566,7685235.720619969
30567,2250311.7453852454
30568,11910220.023324177
30569,11520514.818836525
30570,7611545.351175575
30571,7479184.960620065
30572,4496324.709093189
30573,6706032.061615115
30574,7931998.604031679
30575,7266971.861256959
30576,4947920.305373278
30577,5948570.9330775
30578,3204420.9932842734
30579,8232850.9584089685
30580,6079044.45325989
30581,5650529.533886438
30582,10027325.848516652
30583,7546024.807494992
30584,5431233.936606894
30585,3023836.0218116287
30586,9644192.13588671
30587,6362570.015277307
30588,7805236.652025092
30589,9301526.432158176
30590,13750268.250661805
30591,4742567.7525190255
30592,8420774.523339298
30593,10819764.584297175
30594,9078458.215878256
30595,6319302.969828297
30596,8240912.293188619
30597,6679561.585879968
30598,9354443.264034426
30599,14443384.963008596
30600,5951867.330022728
30601,8186280.041355487
30602,2262562.5981497513
30603,13056097.989757968
30604,5621809.2328887265
30605,6684889.689582718
30606,25013834.504586447
30607,7985655.236138861
30608,7668998.200925995
30609,6380600.6956446795
30610,3503148.892153642
30611,7210783.4759758
30612,9117852.875906168
30613,9844193.810238546
30614,18205465.053575743
30615,8728118.81267236
30616,7721233.312197379
30617,10647081.432330355
30618,5551920.930737182
30619,4422634.111346304
30620,3222829.658095874
30621,9471519.962170534
30622,9975818.095214775
30623,7599840.661230836
30624,6962115.554862318
30625,7146992.929470198
30626,7441489.653061184
30627,11732817.861016737
30628,6457810.597612611
30629,7019111.105629265
30630,4965746.007140056
30631,6057243.514537013
30632,4314112.43930814
30633,6703105.8539927695
30634,9141865.558318049
30635,9536279.822848463
30636,7470661.5140902335
30637,9321712.121839805
30638,7745262.745843405
30639,8015209.776412934
30640,5024696.847513243
30641,12090311.624997359
30642,8195930.844611947
30643,10382815.423784407
30644,9414200.641458137
30645,9633018.866888389
30646,6699502.455370628
30647,5357302.941947844
30648,20645862.883642785
30649,3013338.8146256786
30650,5609240.019343394
30651,3207986.136676429
30652,5134707.294041858
30653,8340810.849148469
30654,5265208.811023936
30655,9617861.349993216
30656,4027748.5917045344
30657,7701181.515829161
30658,9444722.113910552
30659,4392500.699406628
30660,9966050.983133804
30661,6001840.33702986
30662,9438862.947063921
30663,19251992.5190003
30664,7706697.231200476
30665,6900182.732531918
30666,3075087.603292462
30667,4293839.28021898
30668,8438331.402275808
30669,4997173.222767819
30670,3754053.153491824
30671,9635369.494488742
30672,11072348.237177541
30673,13173975.929709068
30674,12984774.975236213
30675,2230336.263644444
30676,8892549.94610608
30677,5457446.407494997
30678,13530993.09019807
30679,7488775.690292015
30680,6838579.417235828
30681,2619248.9358732323
30682,11260917.907678617
30683,10206783.019079212
30684,7878578.758567868
30685,9626628.7395409
30686,8965400.821220333
30687,5084669.446125259
30688,4522009.6144647775
30689,9031246.505857771
30690,21433335.359903835
30691,5669314.678375309
30692,8480649.128493771
30693,11547123.484924152
30694,6852869.254060359
30695,7953054.264833136
30696,8138902.235906955
30697,11376284.946539259
30698,10277545.50683759
30699,6594527.337921932
30700,4396225.961019611
30701,9376771.804343702
30702,7076231.311013445
30703,4430764.205447046
30704,9762995.094906257
30705,8837645.47731424
30706,17866693.80927914
30707,4061940.4467167286
30708,13757563.973214628
30709,5676205.737185784
30710,10332348.567113899
30711,5902811.651518023
30712,4392432.071754452
30713,5403071.59042141
30714,7555205.5072417045
30715,4736099.019357786
30716,10213602.09095587
30717,8188632.937643174
30718,13665775.499994094
30719,16472392.899809018
30720,9402259.995267933
30721,4284083.761294926
30722,7717561.6898486065
30723,6955644.280337328
30724,10901163.490680886
30725,8456656.277507572
30726,12680425.043704275
30727,9260229.31949579
30728,11099011.800114837
30729,3684918.4209214225
30730,7398901.080301193
30731,9286513.669588162
30732,5895234.775574346
30733,12632990.256992165
30734,6501851.550895764
30735,5881393.317924615
30736,6676666.612444222
30737,8217575.34857843
30738,7328884.909865327
30739,4310252.499603985
30740,6425024.373170995
30741,11349006.339185756
30742,5833502.733342438
30743,4864688.898683863
30744,10489738.77631133
30745,9288860.895073626
30746,6104950.900630163
30747,7514704.809294979
30748,16147984.976839706
30749,5278405.008276263
30750,6063998.937441414
30751,5687472.188456866
30752,8826905.492101278
30753,10122766.5739058
30754,7175430.246399618
30755,4266457.4206722
30756,9025500.21103678
30757,6197542.273507198
30758,9182508.660274666
30759,8007227.270329142
30760,4124691.7852185075
30761,10336033.2725415
30762,7003985.753378322
30763,10825299.324875126
30764,6674647.250209877
30765,7332652.05845093
30766,4128769.033934396
30767,11711245.452280313
30768,5857811.782705338
30769,8856588.992533227
30770,6843015.392312239
30771,3258263.6204817756
30772,10865374.639283104
30773,11614374.193682296
30774,7676672.886903396
30775,12647874.661226675
30776,7417180.035736753
30777,6549413.9372746
30778,9330831.233579079
30779,8319736.016538752
30780,9341156.510819804
30781,6338009.190461558
30782,6126783.334657222
30783,5701939.634396517
30784,4012787.021627834
30785,7097112.132428688
30786,5863464.840773531
30787,9333920.349089032
30788,5452504.151887834
30789,8730538.157707224
30790,7577436.856813072
30791,10088033.830054123
30792,6636350.514294419
30793,10186015.407743413
30794,13147984.48609627
30795,11228048.236864606
30796,16523974.24892396
30797,13753399.526621483
30798,3239066.9655194846
30799,11784125.40612456
30800,15330768.896679116
30801,8849478.38043077
30802,18309491.153474998
30803,3166660.4770884416
30804,3626251.4330661553
30805,14223826.660627
