id,price_doc
30474,6592625.375033767
30475,7657465.521044549
30476,6960825.441068551
30477,7383214.98991125
30478,4812824.903909935
30479,7674410.632208141
30480,6172420.087856266
30481,4238587.5725949
30482,5316272.839404287
30483,4066884.303371523
30484,6179157.993551455
30485,4773760.079937113
30486,3581093.1706820847
30487,4964185.910487395
30488,5666026.9331824025
30489,6501743.6981505845
30490,18437074.99952187
30491,16397845.460364902
30492,7267282.274467847
30493,14951883.538093466
30494,6952875.70982586
30495,10361719.720168596
30496,10743360.636159653
30497,10478383.245857455
30498,5966424.286574567
30499,12452816.271791773
30500,10872352.737635093
30501,7842424.638039895
30502,3679497.5376951136
30503,7887837.197430902
30504,7745184.759099343
30505,11779572.843309032
30506,3058822.8106109346
30507,4390862.63423713
30508,7475352.187139138
30509,8640364.771538045
30510,8849948.58447327
30511,8293148.957896793
30512,8148595.11470334
30513,6372350.005493971
30514,3826764.0783466217
30515,8674420.888851607
30516,7157861.588233658
30517,9536790.508930704
30518,6584661.442717493
30519,5785644.111308608
30520,6833165.242304134
30521,6516466.770344701
30522,7488063.137314867
30523,6061265.277192013
30524,9533241.798776558
30525,5138278.485206712
30526,4333745.464810459
30527,5088955.162836673
30528,8535991.45058493
30529,7934411.922279102
30530,7019617.880653403
30531,13829007.362737413
30532,4946859.884504758
30533,9436036.361376755
30534,7311608.345259195
30535,8798568.237119112
30536,5722961.714363216
30537,11966029.348426085
30538,5379570.526862421
30539,10365476.890643122
30540,9464282.744015774
30541,9845108.675827244
30542,2265023.2611703826
30543,6357561.758240831
30544,10109945.594693648
30545,7819259.427417765
30546,4228929.326416414
30547,9665526.005237928
30548,4776666.85086812
30549,4834691.290537764
30550,13421643.278685857
30551,5029476.457675612
30552,2118198.176867797
30553,9518728.793005573
30554,13303917.272263732
30555,9204085.714697309
30556,7256614.160907602
30557,10080443.060246158
30558,9908881.929154875
30559,8815457.046968948
30560,6871773.67795037
30561,8202509.11403078
30562,12379954.224951474
30563,4588370.365655406
30564,7627318.569213578
30565,10290953.418948403
30566,7531366.804708325
30567,2153906.974849777
30568,11428104.1541034
30569,11886664.746253697
30570,7817975.80972297
30571,7208296.6262158
30572,4580865.386025292
30573,6583324.157909877
30574,8273767.35972297
30575,7264872.85116724
30576,5019876.8208089
30577,6294518.51213431
30578,3177547.9677620707
30579,8642821.57765754
30580,6308521.955954758
30581,5598770.39465342
30582,10170937.951761879
30583,6956238.725766248
30584,5446408.4210816175
30585,2711935.625332372
30586,10432603.731583763
30587,6562656.596017049
30588,8480912.17801818
30589,9597199.09566333
30590,13153710.617241757
30591,5302065.545314411
30592,8267102.795577218
30593,10595041.248716421
30594,9085691.778798448
30595,6388833.17760904
30596,8017266.547438546
30597,6564835.763838798
30598,9216206.496008962
30599,15362814.86758618
30600,6020569.130946695
30601,7558013.2070788415
30602,2214993.8896027682
30603,12831115.781143164
30604,5495299.702210794
30605,6585178.461852209
30606,22764083.621712625
30607,8535467.62373507
30608,6649919.635293052
30609,6439361.545769961
30610,3664894.6682883045
30611,7424919.231340825
30612,9032273.69070112
30613,10045791.765044615
30614,18856913.898174446
30615,9255283.683616225
30616,7820354.266199126
30617,10342417.93120915
30618,5510831.460437093
30619,4411125.425631498
30620,3087740.2846134054
30621,9434890.181419553
30622,11010999.786869485
30623,8330945.753233827
30624,6830077.757293864
30625,7611174.046766748
30626,7383987.303017539
30627,9570810.527617188
30628,6362409.032297762
30629,6934994.569307707
30630,4938712.956202261
30631,5558019.0599002
30632,4057561.40241968
30633,7416129.055539266
30634,9637223.793486478
30635,9376717.47919424
30636,7314252.311578064
30637,9168761.668262878
30638,6978270.5514592705
30639,8224700.010925873
30640,4901836.491216648
30641,12340633.54792993
30642,7393390.989117023
30643,10269891.394611789
30644,9275543.555834359
30645,9429819.99294813
30646,6624437.174803742
30647,5240171.417633002
30648,21132306.434734304
30649,2943534.078480568
30650,5586756.997868273
30651,3112932.5160985524
30652,4930846.093787542
30653,7947765.126467325
30654,4779926.301750165
30655,9713601.066797795
30656,3909682.9196570427
30657,7566745.689953408
30658,9618165.971763054
30659,4557154.490964842
30660,10113956.02275376
30661,5899333.447686185
30662,9678431.42745735
30663,19079585.008966267
30664,7234183.523422772
30665,6696488.554669023
30666,2959908.6058624587
30667,3978038.615403116
30668,8582669.48678871
30669,4578854.731177927
30670,3549789.860252062
30671,10733344.88454729
30672,11080561.035514396
30673,13484296.793845925
30674,12805529.022599233
30675,2178893.3782193195
30676,9059439.52317584
30677,5960709.038059839
30678,14478161.107709376
30679,7174827.26546117
30680,6763488.740683169
30681,2610518.0856476976
30682,10134509.079577794
30683,10026167.321520135
30684,7322669.325580953
30685,9064271.022123093
30686,8748577.690820346
30687,4699679.426615569
30688,4138195.675890895
30689,8580307.249106238
30690,21944199.094990343
30691,5704020.612665371
30692,8174112.374087868
30693,11352965.031940933
30694,7130567.305848614
30695,7837034.301731041
30696,8915196.75540694
30697,11582107.88948398
30698,10451881.008366838
30699,6924152.271488985
30700,4464675.316101075
30701,9243170.541831428
30702,7169182.610301656
30703,4171145.280572775
30704,10222659.161879277
30705,9643129.255436976
30706,18153871.31532249
30707,3981714.397312883
30708,13596994.41150227
30709,5583803.042924626
30710,10418748.48415704
30711,5398313.9548880635
30712,4405716.715542427
30713,5305175.820614065
30714,7231015.769689745
30715,4682117.990458695
30716,10032756.406392554
30717,7263662.197078449
30718,13628425.483842853
30719,15659903.013875837
30720,9559101.349363802
30721,4362758.762405631
30722,7205418.5125715565
30723,6815396.218321264
30724,10723859.795338375
30725,8873059.032951757
30726,13254734.042510394
30727,9027098.114378342
30728,10705347.91962189
30729,3666873.0345921074
30730,7492351.903499674
30731,9492637.361504607
30732,6141457.075472589
30733,12733033.316658564
30734,6386785.688772217
30735,6196904.495898257
30736,6751152.07380445
30737,9078566.282362808
30738,7600220.059531758
30739,4039106.111222334
30740,6447723.139417967
30741,10964397.863070536
30742,6045164.433055796
30743,4832560.82183044
30744,10771747.983935783
30745,9358174.135164868
30746,6331024.610422795
30747,7127838.687977813
30748,15708267.835139763
30749,5608624.604144278
30750,6108702.495851462
30751,5943451.337809793
30752,8524887.696966605
30753,9890920.660085209
30754,7197535.960538622
30755,4054692.0897705043
30756,9037276.802146185
30757,6555605.084081701
30758,9209994.466185996
30759,7751295.159014688
30760,4096522.650178011
30761,10516663.851505466
30762,6613375.153118357
30763,11111336.919166997
30764,6436866.158153677
30765,6926379.435229424
30766,4026782.794626741
30767,11776471.179108938
30768,6084700.115952023
30769,8006651.0225190185
30770,6684548.177994823
30771,3404565.489204257
30772,11262606.687765868
30773,11788339.056076393
30774,7849540.613746721
30775,11734936.561425919
30776,8061805.688884838
30777,6299724.341331393
30778,9978028.15995296
30779,8050923.341261025
30780,8700949.395812757
30781,6210138.71100704
30782,5517672.304455848
30783,5610907.470668356
30784,3731170.1847863914
30785,6823881.7445944715
30786,5968012.328638173
30787,9444029.528585853
30788,5310839.644181291
30789,8880480.86521247
30790,7246119.121058139
30791,9892733.365498772
30792,6517818.46051812
30793,10573883.755078435
30794,13327882.907343691
30795,11494523.365356408
30796,15581552.725434434
30797,14254651.87889899
30798,3140240.3335118354
30799,11238560.09563318
30800,15980140.77062355
30801,9003753.50684736
30802,15375620.550010461
30803,2863369.5986650405
30804,3310474.1709584044
30805,14940203.423436442
30806,6547233.167866588
30807,8798810.879343964
30808,10304691.963942535
30809,5522777.844742874
30810,14457680.804985866
30811,4323122.2214529915
30812,6579504.244830169
30813,6114812.115222041
30814,3747835.9079506057
30815,4899066.500062272
30816,10579757.92130125
30817,2158357.8141321493
30818,10012467.729065241
30819,11979486.809049575
30820,6746599.381262999
30821,18100434.6263872
30822,10785823.345914008
30823,8068289.916619726
30824,4009163.553459329
30825,6513247.196448729
30826,8701457.254592191
30827,6771608.488644446
30828,7483445.759154427
30829,8065470.695927656
30830,10166165.98261163
30831,6170527.103004309
30832,8011794.841096524
30833,7007695.685103735
30834,4022598.2908581137
30835,10572489.3211429
30836,6961542.230434242
30837,5463046.698111529
30838,5899542.327773854
30839,7148500.843081562
30840,14656155.18201966
30841,11264345.114801092
30842,9049718.751708535
30843,6552652.212105377
30844,9139929.752044931
30845,10638180.33409278
30846,6165305.869794257
30847,7860387.932245553
30848,8608454.346741844
30849,4540163.5006854525
30850,4041480.184298943
30851,4598490.532299215
30852,9132623.235919487
30853,3398634.2240416543
30854,7644075.029053134
30855,7408954.286688757
30856,9714907.066282336
30857,2508421.9889399754
30858,6306123.993749724
30859,6165830.070155132
30860,7795772.332687738
30861,7458770.776811927
30862,8524344.200318495
30863,5441027.17108046
30864,8202235.0958251795
30865,9408487.20257953
30866,9668006.118163934
30867,7055321.619995588
30868,9978632.933270868
30869,6226733.819790813
30870,8036922.002445234
30871,9725804.569358418
30872,4322411.065861
30873,3409621.59648008
30874,7457873.9661735725
30875,7096363.886619404
30876,4566974.066452127
30877,11479731.132026568
30878,6509781.113490433
30879,13049527.192881964
30880,9219535.508745508
30881,2178302.1859062044
30882,9834579.904828085
30883,3836906.653216212
30884,6793613.001804747
30885,7209927.72692612
30886,8271361.145642639
30887,8490491.997468928
30888,4637009.127084745
30889,7331117.725166428
30890,10011857.338377258
30891,4014479.9917333256
30892,4122999.752800568
30893,6398068.819977545
30894,7583841.796232592
30895,5573653.566498882
30896,6555451.369251041
30897,10812627.33199676
30898,8140667.588970006
30899,6047361.475161484
30900,3078182.3586309645
30901,7586517.977749236
30902,2188429.4645537287
30903,6896005.435676408
30904,9105566.046493182
30905,6638520.768573931
30906,8967174.065671096
30907,14072837.180621624
30908,4215903.9875315
30909,13140627.228819514
30910,8015661.85329704
30911,7653570.770409689
30912,7915450.659722862
30913,9547811.710213369
30914,7612916.399170791
30915,7992080.405704225
30916,5398054.50352887
30917,10563132.413891714
30918,7841695.988544315
30919,4198831.015030993
30920,6249392.25930829
30921,5473870.593850595
30922,7445437.780468951
30923,3025201.501977837
30924,6893747.474234559
30925,17099812.356773235
30926,7736417.099560439
30927,8172468.093097735
30928,5852551.752386665
30929,6815395.952754342
30930,13320215.811661726
30931,10095163.29870053
30932,6108112.2772242995
30933,6360157.334216853
30934,14178282.32586201
30935,7660524.892773893
30936,6338402.264791954
30937,8854975.871758075
30938,5232329.683614609
30939,11765630.864911696
30940,6445584.232288461
30941,7977662.524093363
30942,3331624.8187054596
30943,6279476.259188207
30944,5713826.036350786
30945,4920388.827487539
30946,18031318.0966099
30947,7102740.362623751
30948,9212962.735788614
30949,5976662.161711803
30950,8965641.133924615
30951,18459873.097527612
30952,11772496.818488775
30953,11620500.200533539
30954,5298901.212176998
30955,7603281.477507779
30956,7992452.666369868
30957,6798783.961189923
30958,29116762.333746497
30959,10335447.429613288
30960,9899039.690204613
30961,7886973.0579058705
30962,13157131.811487261
30963,3383100.7266528085
30964,4415671.513798244
30965,6481603.882697808
30966,13137926.211336717
30967,10929642.453263246
30968,3510967.347208026
30969,2987425.996478653
30970,7230675.693987154
30971,14811208.904556958
30972,3051858.297055398
30973,6164355.395387745
30974,4558980.778328081
30975,10154400.421226993
30976,6502334.118939965
30977,6938289.654538295
30978,9577446.553740438
30979,3167241.6332180183
30980,10981864.48299239
30981,6381091.500977819
30982,6988891.508015093
30983,3452532.7332580886
30984,6933909.260997623
30985,3617255.9634151617
30986,10102035.266014561
30987,11398755.364796717
30988,8642298.699756932
30989,9531653.502898928
30990,14110490.739832388
30991,11172935.587030113
30992,3113792.3668250972
30993,10014265.559902772
30994,6583478.8590102
30995,8298099.930870979
30996,6782068.083416621
30997,7347898.434773473
30998,10315099.448086886
30999,9383776.034166014
31000,11160682.392044842
31001,9619802.34939979
31002,8557678.681546664
31003,12216104.387935042
31004,3531937.9501181333
31005,2859634.8532987507
31006,7438840.82884698
31007,7627284.198781959
31008,6696981.9327821415
31009,8514747.434298124
31010,8048655.200691923
31011,5022854.501662445
31012,7135291.271091839
31013,7004600.148760648
31014,8127709.931997564
31015,10911857.873844545
31016,4920554.692615151
31017,8989101.494928569
31018,6848435.136385798
31019,4665176.006098499
31020,7340192.681083428
31021,12069295.074590007
31022,15928113.670442082
31023,9723936.193109557
31024,6176735.274934715
31025,7330829.953008575
31026,7286768.895698654
31027,4599344.395933546
31028,7363904.166460782
31029,13098990.989792598
31030,6329652.764567641
31031,9686500.451075694
31032,12804301.957331792
31033,9337355.849476567
31034,6692026.546747377
31035,9627611.245116701
31036,7518347.324383782
31037,22746489.35291861
31038,4114405.9413895896
31039,8136928.992562019
31040,5999409.939037861
31041,4417774.958324791
31042,4379664.5457987925
31043,7773854.409333864
31044,5689564.9650579635
