id,price_doc
30474,6504283.802913532
30475,8774096.081665715
30476,6957653.617027432
30477,7015745.677337536
30478,5844548.147178156
30479,7441775.493746084
30480,5882405.394979653
30481,4023607.4548910544
30482,5077768.7934422735
30483,4346591.3156952495
30484,5802820.136581899
30485,5800663.149593478
30486,3889844.114710055
30487,5135335.363886372
30488,5416864.9435467655
30489,6077115.822588686
30490,16988765.42620795
30491,18577819.36041429
30492,7382481.622880484
30493,14569674.649090933
30494,8410552.693715807
30495,11008072.306154946
30496,10479905.968533264
30497,10552985.876833886
30498,6016354.8939920645
30499,11719170.227335699
30500,11648786.999640392
30501,8065678.411427561
30502,3680832.4900091127
30503,7519317.048026721
30504,7344512.9340653345
30505,12449792.883798733
30506,3371684.8604433197
30507,4629452.617218675
30508,6668067.939291944
30509,8504411.23309754
30510,8276623.548119696
30511,7929580.913175361
30512,7521447.881705494
30513,5689018.600267704
30514,4198001.960337417
30515,8115436.551553286
30516,6419452.017135331
30517,9268880.915371178
30518,7194143.27355272
30519,5987654.939993118
30520,6374292.1602444695
30521,6662427.090189274
30522,7824666.523515723
30523,5782911.619172964
30524,11762060.03717482
30525,5556589.384892049
30526,4847454.7135607395
30527,5027437.170589271
30528,8192326.286908784
30529,7716565.195483487
30530,6941336.516516439
30531,16170731.530934064
30532,4924359.195641725
30533,9551085.878606135
30534,8840722.155497711
30535,8224949.841417314
30536,5710461.710185273
30537,12029664.453980442
30538,5268143.523179507
30539,10605085.607148545
30540,8848647.361570744
30541,9738596.047125174
30542,2351417.983048209
30543,6306080.391541724
30544,9091958.80032995
30545,9070268.455716852
30546,4184057.213248904
30547,8983067.865579465
30548,4795704.20564263
30549,5513724.165002364
30550,13432646.157511767
30551,5663828.154561082
30552,2346281.65181296
30553,10247781.319125053
30554,12396858.419474911
30555,8724444.01927946
30556,7029310.27820111
30557,8082467.382820961
30558,10883957.447849782
30559,6874307.469734551
30560,6106810.785951704
30561,8153002.056889698
30562,10865088.368401596
30563,4701555.7802193845
30564,7570969.714009755
30565,10170932.089676227
30566,7628854.615830302
30567,2383625.55463491
30568,11409286.424227294
30569,11794098.69715996
30570,7754923.009105792
30571,7719119.303739053
30572,4796820.318151181
30573,6178255.592699111
30574,8803884.784284428
30575,6962219.052813503
30576,5218460.03130078
30577,5834139.658567312
30578,3276128.5104443342
30579,8817110.990804685
30580,6022345.694408975
30581,5393578.776692874
30582,11898598.360865235
30583,8404694.576023825
30584,5154972.054619891
30585,3016573.7510476513
30586,9293468.87231668
30587,6067575.79716687
30588,7871816.1290153405
30589,9068402.576903
30590,13415344.100696614
30591,4502417.240364164
30592,8166311.281682185
30593,11010635.785478001
30594,9288341.171308652
30595,6042397.42425135
30596,6832461.124299261
30597,6162416.243376429
30598,8608625.300995005
30599,12925125.42032809
30600,5793213.051008697
30601,7517044.640954119
30602,2453449.064098662
30603,12075991.393360898
30604,5250441.832095856
30605,6173126.26137246
30606,28318343.108811386
30607,8047849.5203548875
30608,7136803.436206412
30609,6064181.083942018
30610,3714892.812868937
30611,6617104.05732746
30612,9500637.576877393
30613,8927914.765458912
30614,18026065.000917435
30615,9121712.69052856
30616,7437333.039496038
30617,11058809.568137491
30618,5661561.595107489
30619,4502706.323236729
30620,3404373.0187435574
30621,9008561.530594448
30622,7421636.037705624
30623,7303160.283641003
30624,6798837.205962434
30625,7953936.464404958
30626,7266003.465515061
30627,11357359.083376633
30628,5972342.128704161
30629,6146803.357658473
30630,5026211.944526672
30631,6316732.002499504
30632,4053712.7810895694
30633,6647190.290022203
30634,9026326.233290182
30635,8765227.828046069
30636,7205544.95846398
30637,8569180.49666518
30638,7024941.788064611
30639,9344554.373920972
30640,4611281.627587302
30641,11794064.042327592
30642,7326287.111633086
30643,10135603.082879245
30644,8667298.854311222
30645,9254744.563290002
30646,6514356.962666128
30647,5743220.413300872
30648,21029157.45012547
30649,3041316.4554792764
30650,5168525.245252705
30651,3427427.59876061
30652,4951010.561099209
30653,8250431.174853069
30654,4572374.26810692
30655,9303324.763033098
30656,3675193.990823444
30657,7328876.456818777
30658,9442431.639164677
30659,5104180.173787293
30660,10110867.88574445
30661,5717178.987322647
30662,9137590.70634251
30663,20192602.244002853
30664,10243789.83098288
30665,6305826.2974670455
30666,3241611.1577800037
30667,4355793.86983219
30668,8867824.458386607
30669,4675482.231072348
30670,3516667.1033865614
30671,9542925.209991422
30672,10608974.120946096
30673,13441918.65235667
30674,12006385.662347667
30675,2260844.984921747
30676,8859372.202714209
30677,5398075.619648079
30678,15774908.941230303
30679,7125287.309561198
30680,6541390.564511091
30681,2551508.7898830897
30682,10019868.226784525
30683,9361439.235446671
30684,7108512.103540637
30685,8814561.790883277
30686,8181119.6138533335
30687,5705398.688306755
30688,4724724.025317347
30689,6127535.398011331
30690,21840018.71222839
30691,5530916.356181961
30692,8008189.637620565
30693,10431415.371507857
30694,7360806.086776972
30695,7842928.362194769
30696,7506394.70125278
30697,10160763.540134374
30698,9613275.928731665
30699,6459553.112585294
30700,4991741.252026447
30701,8634355.58931882
30702,7581219.239918766
30703,3996044.269685466
30704,9572199.26839899
30705,8719511.190842316
30706,18036463.036216203
30707,4136382.6146195726
30708,13909239.13687751
30709,5250526.238180624
30710,10259737.930905422
30711,5164810.388726829
30712,4295638.996812528
30713,6240303.411077814
30714,7353288.05793688
30715,4313984.388213475
30716,9366302.040381473
30717,7473500.799177453
30718,14051584.255097501
30719,16424507.77179057
30720,9469844.288274236
30721,5086945.1354819955
30722,8306080.230463943
30723,6645754.234859348
30724,10316961.506643528
30725,8392499.827818066
30726,12367685.967373755
30727,8437973.66669108
30728,10927105.65671496
30729,4064791.3508798038
30730,7737878.6761853965
30731,8994618.389176175
30732,6147455.218357325
30733,12347485.461061982
30734,6127389.653944612
30735,5552051.335111237
30736,6482924.994494601
30737,9798002.088138409
30738,6273554.659110071
30739,3930286.217730544
30740,7208454.933894905
30741,11375256.580356915
30742,5393741.262525227
30743,5403925.8006564425
30744,10211237.513474256
30745,8966211.342633383
30746,5673100.2876683995
30747,21212357.29503207
30748,16978493.790499177
30749,4890269.836071464
30750,6038853.867881686
30751,5004476.067097264
30752,8839276.766278714
30753,9181109.33415547
30754,7000393.463294406
30755,4490175.622066086
30756,9238466.276554618
30757,6512089.105706641
30758,9244804.565000694
30759,8147209.765884741
30760,4490175.622066086
30761,11158237.89009188
30762,6669186.818006738
30763,10403742.7620993
30764,6460500.400579622
30765,6921084.108314317
30766,3975428.2447608444
30767,11302351.74168149
30768,5910703.563980582
30769,8274205.747910281
30770,6289632.414400392
30771,3399215.0275211916
30772,11271541.890511667
30773,11250045.887498872
30774,7458460.478706954
30775,11828743.664777843
30776,7453222.102953185
30777,6318331.97614839
30778,8806250.347886397
30779,7896581.710892153
30780,7788580.100556927
30781,5818114.535569118
30782,5625983.675715656
30783,5245697.220676891
30784,3573582.575534925
30785,7108624.292909853
30786,5669887.531706912
30787,8938150.776605558
30788,5338569.645635177
30789,8684952.354026588
30790,7156277.633572795
30791,9426316.86535925
30792,6241299.7148365695
30793,10053761.947037147
30794,13878782.4684392
30795,11150393.641861293
30796,15498812.172340428
30797,13429810.698281031
30798,3242840.1760943937
30799,11561182.47758613
30800,22034737.124962635
30801,8512007.519233063
30802,20273647.489634443
30803,2980956.508199591
30804,3605689.9838715866
30805,9864032.201736217
30806,6270546.0001882855
30807,7881266.172212895
30808,9829376.509691253
30809,5268315.686926721
30810,13284101.381619515
30811,4307446.913124589
30812,7343057.698763706
30813,5852490.095338986
30814,3462828.3821430965
30815,5013724.19528129
30816,9703470.396876654
30817,2382880.5573700755
30818,10103063.37895639
30819,11094320.035558606
30820,6772599.1407053545
30821,19942954.01026803
30822,10286161.924445035
30823,8053299.633225981
30824,3966966.9365659826
30825,6718023.886406553
30826,8616570.228661353
30827,6969031.355136112
30828,7422088.289254744
30829,7384751.395310248
30830,9615761.067678832
30831,5411976.9701515455
30832,7844669.437220316
30833,6671907.720108414
30834,4010833.940154778
30835,9370719.483016297
30836,6920259.313967115
30837,5583843.767753964
30838,5647542.555057172
30839,7120521.583594978
30840,13620106.231380148
30841,10942135.908398967
30842,8177536.159915985
30843,6715669.245266929
30844,9332143.432719981
30845,10235872.253918843
30846,5858199.286249174
30847,7908481.698895525
30848,10469873.922584875
30849,4910691.234906724
30850,3779047.7872151057
30851,5041400.128994188
30852,9315864.63057973
30853,3423692.4102625926
30854,6956333.254124393
30855,7550825.7240504
30856,9413719.456587294
30857,2625792.1519246823
30858,5599484.833354844
30859,5736032.101507224
30860,7570924.159926564
30861,7199962.927431293
30862,7603415.748227213
30863,5583300.153202396
30864,7371733.201880714
30865,8698945.19515609
30866,9850492.595544036
30867,6066915.976871398
30868,10972936.377625544
30869,5854078.0262988545
30870,7682738.844639267
30871,9161764.204136731
30872,4378981.819270151
30873,4003636.3418493113
30874,7050813.467032191
30875,7141578.959986666
30876,5107291.645325362
30877,11826470.836010097
30878,5442326.315101792
30879,12483485.576475443
30880,8693015.30773288
30881,2400269.1356835384
30882,9000270.236919407
30883,3742856.8419699636
30884,5681565.005318118
30885,6566152.469727361
30886,8274206.771211533
30887,8097094.602731289
30888,4703914.768349486
30889,7188545.77279073
30890,9285887.141852213
30891,3947454.9936067616
30892,4055032.258201266
30893,5680725.870016451
30894,6991565.820541025
30895,4981503.314452297
30896,6331259.336838379
30897,10430031.478361363
30898,7700040.806013893
30899,5749191.558510345
30900,3151354.7352434658
30901,7788248.849605541
30902,2411883.616851284
30903,7147777.222882815
30904,8355044.9595209835
30905,5551035.196181225
30906,8663565.152333114
30907,13705526.360733224
30908,4187524.436893652
30909,13490288.933353905
30910,8303698.734410148
30911,5996172.8100492
30912,7092573.293962369
30913,16087042.393307457
30914,7699510.346332271
30915,11939795.681831047
30916,5878305.455124097
30917,10152475.373387964
30918,6979631.507260416
30919,4336752.891029551
30920,6194157.478173567
30921,5263595.312062496
30922,7485412.45454847
30923,3083942.311905508
30924,6633072.08863975
30925,16176588.615567822
30926,7463584.485886577
30927,11269993.943281684
30928,5307035.59350008
30929,6996503.678384179
30930,12657073.835446233
30931,9186227.06413371
30932,6103778.250445933
30933,6693741.950808453
30934,12926243.237329215
30935,7238771.753476616
30936,6048400.390195248
30937,10731018.629775181
30938,5130356.40961632
30939,11188983.18723086
30940,6000364.660763099
30941,7739129.787321468
30942,3612814.677807876
30943,5587244.350712616
30944,5090115.444750823
30945,4357338.977145455
30946,15003175.928527396
30947,6170810.219867727
30948,9308162.300009824
30949,6636610.374695651
30950,8797060.15768677
30951,16819606.94071822
30952,10484864.98956293
30953,11319727.550219385
30954,5042210.1721996395
30955,7151315.98710797
30956,7972658.03461639
30957,6640857.305282901
30958,31335720.350537997
30959,10347478.392193217
30960,9518548.876658075
30961,10922129.818798656
30962,12205653.793719133
30963,3658174.7481782977
30964,4409738.598346718
30965,7251916.794024787
30966,16749101.288234808
30967,11320014.867510973
30968,3663491.7766440287
30969,3520428.635825275
30970,7299317.9805995645
30971,14287664.133950595
30972,3596973.5639879964
30973,5911810.000570852
30974,5505358.193800288
30975,10306179.864024172
30976,6387684.812338584
30977,6425968.697884228
30978,9371074.780402025
30979,3241029.0113193276
30980,10813435.189136773
30981,6253484.694805259
30982,7772808.144047581
30983,4052181.954170591
30984,5798982.0890824925
30985,3640751.900607796
30986,9384259.884296922
30987,11407684.689991254
30988,8168762.519026863
30989,9349468.35672268
30990,14350586.364800734
30991,11705487.594656294
30992,3416702.3098814213
30993,9540135.841792556
30994,5945209.416248248
30995,8323684.2521246
30996,6046145.76423047
30997,7340481.314632828
30998,9434045.70234052
30999,8853311.523981526
31000,10313728.876287403
31001,8495522.20859036
31002,9833073.886345586
31003,11289563.503996354
31004,3775989.774171485
31005,2914919.2183405235
31006,6585964.647088902
31007,6747867.182347793
31008,6456297.442073472
31009,10422699.51542642
31010,8407510.505243195
31011,4483751.083748389
31012,5950278.16251219
31013,7578249.800250782
31014,10274991.412069306
31015,9918424.434459085
31016,4115878.9513388746
31017,8360421.857154545
31018,6740200.452790359
31019,4666054.883107569
31020,6359728.297853498
31021,11291769.364272177
31022,18508594.049492363
31023,9033738.103996417
31024,5960903.716515494
31025,7258284.305315148
31026,6832913.183410963
31027,4587702.446215919
31028,6821713.275573975
31029,12153383.708163304
31030,6089628.786933642
31031,8946403.690728411
31032,10847044.48995694
31033,9498568.332019502
31034,6090409.767535415
31035,9215828.85736099
31036,7873317.748417877
31037,24595179.24859905
31038,4137232.363773524
31039,8759829.309332905
31040,6073145.161774247
31041,4439788.179436509
31042,4162836.3678076924
31043,7935731.744030839
31044,6387753.56367531
31045,8247009.499306503
31046,14435084.880813034
31047,10574791.29303111
31048,7256324.284550783
31049,8988550.832469646
31050,7997979.584690102
31051,7338040.879832644
31052,3880970.297017256
31053,16941384.050237563
31054,8916092.274645055
31055,6493443.524323212
31056,11951212.187428089
31057,7310597.278819593
31058,8164930.025361721
31059,3283115.0929469354
31060,8596275.445937617
31061,9123876.967813205
31062,7910780.362356996
31063,3317725.4844924607
31064,5657020.9068040205
31065,13858042.642924897
31066,6253610.470146215
31067,10648469.521678274
31068,4144847.3403066033
31069,5032097.258548106
31070,4709934.795686251
31071,3048047.612951487
31072,7850965.428193962
31073,2416359.22846648
31074,7697388.480228037
31075,6587376.880799839
31076,8902351.626381105
31077,5803294.7863129955
31078,4227037.380003136
31079,5234249.706423537
31080,6403300.45197346
31081,3341434.12816887
31082,12903601.215979133
31083,5272719.507488286
31084,8341537.407326334
31085,11924951.244365666
31086,3879936.3202457717
31087,6399538.793540788
31088,8916241.479663914
31089,7273161.559872152
31090,18652047.52776832
31091,3740153.602899853
31092,8584288.725704005
31093,6463977.998501793
31094,8547964.616481323
31095,6093330.227823268
31096,22967978.964209866
